93,796,20
96,789,20
104,771,20
105,761,20
108,742,20
110,723,20
110,710,20
111,685,20
118,654,20
120,639,20
124,613,20
125,585,20
125,575,20
125,557,20
125,554,20
125,546,20
125,539,20
125,536,20
125,531,20
125,526,20
125,524,20
125,523,20
126,523,20
127,523,20
129,523,20
130,523,20
131,523,20
136,521,20
139,520,20
143,519,20
145,519,20
148,519,20
155,518,20
160,517,20
164,516,20
166,516,20
167,516,20
168,516,20
170,517,20
171,518,20
172,518,20
173,519,20
174,519,20
174,519,0
173,519,0
171,520,0
169,521,0
168,521,0
166,523,0
164,524,0
163,524,0
160,524,0
159,524,0
158,524,0
156,525,0
155,526,0
154,526,0
150,528,0
147,529,0
145,529,0
142,529,0
140,529,0
135,529,0
130,529,0
128,529,0
125,529,0
120,530,0
115,530,0
113,530,0
108,530,0
105,531,0
102,531,0
99,531,0
98,532,0
95,532,0
92,532,0
91,532,0
89,532,0
84,532,0
81,532,0
77,532,0
75,532,0
74,532,0
73,532,0
70,532,0
69,532,0
67,532,0
65,532,0
65,534,0
65,536,0
65,538,0
65,539,0
65,541,0
65,543,0
65,544,0
65,545,0
65,548,0
65,549,0
65,553,0
65,555,0
65,556,0
67,557,0
68,558,0
70,559,0
72,559,0
75,559,0
79,560,0
80,561,0
85,562,0
89,564,0
91,564,0
100,565,0
109,566,0
112,567,0
117,567,0
119,568,0
123,569,0
129,569,0
130,569,0
136,570,0
142,570,0
145,570,0
151,570,0
156,570,0
159,570,0
164,570,0
166,570,0
170,570,0
175,570,0
176,570,0
180,570,0
182,571,0
183,571,0
185,572,0
188,572,0
189,572,0
191,572,0
193,572,0
195,573,0
196,573,0
197,573,0
200,573,0
202,573,0
203,573,0
205,573,0
208,573,0
210,573,0
212,573,0
216,573,0
218,573,0
221,573,0
222,572,0
225,572,0
227,570,0
228,570,0
230,569,0
231,569,0
231,567,0
231,564,0
231,560,0
231,559,0
231,554,0
231,552,0
231,549,0
231,546,0
231,544,0
231,543,0
231,542,0
230,540,0
230,539,0
230,538,0
229,537,0
228,534,0
226,534,0
225,531,0
224,530,0
221,529,0
215,527,0
213,527,0
205,527,0
196,527,0
192,527,0
184,527,0
175,529,0
171,529,0
165,529,0
162,530,0
157,531,0
154,532,0
152,532,0
150,533,0
147,534,0
146,534,0
146,537,20
145,539,20
144,544,20
143,548,20
140,557,20
136,567,20
134,573,20
132,578,20
130,581,20
129,585,20
126,588,20
126,589,20
125,591,20
123,591,20
121,593,20
117,594,20
116,594,20
115,594,20
115,593,20
112,589,20
110,587,20
110,585,20
109,582,20
108,578,20
108,575,20
107,572,20
107,570,20
107,569,20
107,569,0
110,572,0
111,574,0
116,580,0
119,584,0
125,594,0
130,601,0
132,605,0
134,609,0
137,616,0
140,619,0
144,628,0
149,637,0
150,641,0
155,650,0
157,654,0
159,659,0
160,663,0
160,664,0
162,666,0
163,667,0
166,660,0
171,650,0
184,626,0
190,613,0
202,595,0
209,582,0
211,576,0
215,566,0
216,558,0
217,554,0
218,550,0
218,548,0
218,545,0
218,541,0
218,539,0
218,534,0
218,531,0
218,529,0
218,528,0
216,529,20
214,532,20
210,541,20
207,546,20
202,560,20
196,572,20
190,581,20
182,595,20
182,610,20
184,616,20
186,624,20
186,627,20
186,628,20
186,629,20
185,629,20
183,629,20
170,629,20
164,629,20
151,629,20
138,629,20
131,629,20
118,630,20
112,630,20
111,630,20
108,630,20
107,628,20
106,627,20
105,626,20
105,625,20
104,624,20
104,622,20
104,621,20
104,620,20
108,615,20
111,612,20
113,610,20
115,609,20
116,608,20
116,606,20
116,605,20
116,603,20
116,602,20
116,601,20
116,601,0
114,601,0
112,601,0
108,604,0
102,606,0
99,608,0
95,609,0
91,611,0
87,615,0
83,616,0
81,617,0
76,621,0
72,624,0
71,626,0
66,628,0
64,632,0
63,633,0
61,636,0
59,641,0
58,646,0
57,651,0
57,654,0
56,661,0
56,666,0
56,670,0
59,677,0
62,686,0
65,690,0
67,698,0
69,701,0
73,707,0
77,713,0
80,716,0
83,720,0
87,724,0
89,726,0
96,728,0
103,730,0
108,731,0
116,732,0
124,733,0
128,734,0
136,735,0
139,736,0
144,736,0
151,736,0
155,736,0
166,735,0
175,731,0
179,731,0
189,726,0
198,722,0
203,720,0
213,715,0
217,712,0
226,706,0
234,701,0
237,698,0
243,692,0
249,686,0
251,683,0
257,677,0
262,671,0
264,668,0
266,662,0
267,660,0
267,655,0
268,652,0
268,651,0
265,646,0
258,641,0
252,636,0
241,635,0
231,633,0
226,632,0
217,631,0
209,631,0
206,630,0
201,629,0
199,628,0
196,628,0
194,628,0
192,628,0
191,628,0
193,627,20
196,626,20
