97,800,20
99,787,20
100,764,20
102,761,20
102,760,20
103,758,20
104,755,20
104,745,20
104,741,20
108,731,20
112,718,20
114,712,20
119,699,20
123,685,20
125,680,20
127,670,20
128,660,20
128,658,20
128,655,20
128,652,20
130,645,20
131,635,20
132,630,20
133,618,20
136,606,20
137,601,20
139,592,20
141,582,20
141,577,20
142,570,20
144,562,20
146,558,20
148,550,20
149,545,20
153,531,20
157,518,20
160,510,20
167,492,20
173,473,20
176,464,20
181,447,20
185,435,20
186,430,20
189,420,20
191,415,20
193,403,20
195,392,20
196,387,20
197,377,20
201,368,20
202,363,20
206,353,20
206,348,20
207,336,20
209,326,20
210,322,20
211,315,20
211,312,20
211,310,20
211,309,20
210,307,20
209,306,20
208,305,20
207,301,20
207,299,20
205,295,20
205,291,20
205,289,20
205,282,20
205,279,20
205,271,20
205,262,20
205,258,20
205,250,20
205,244,20
205,241,20
205,238,20
205,236,20
205,235,20
205,234,20
205,232,20
205,228,20
205,225,20
205,220,20
205,216,20
205,215,20
205,212,20
205,210,20
205,207,20
205,204,20
205,203,20
205,204,20
205,204,0
205,205,0
205,209,0
205,210,0
205,212,0
205,214,0
205,219,0
205,220,0
205,221,0
203,226,0
203,227,0
203,228,0
203,229,0
203,230,0
203,231,0
203,232,0
203,233,0
203,234,0
203,237,0
203,240,0
203,242,0
203,245,0
203,249,0
203,250,0
203,252,0
203,255,0
203,256,0
203,260,0
203,261,0
203,263,0
203,266,0
203,271,0
203,273,0
203,277,0
203,280,0
203,283,0
203,286,0
203,288,0
203,292,0
203,297,0
203,300,0
203,304,0
203,309,0
203,311,0
203,315,0
204,320,0
204,321,0
205,325,0
205,329,0
206,331,0
207,336,0
207,338,0
207,340,0
207,343,0
207,345,0
207,350,0
207,352,0
207,354,0
207,356,0
207,358,0
207,359,0
207,360,0
207,361,0
207,362,0
207,363,0
207,364,0
207,365,0
207,366,0
207,367,0
207,368,0
208,370,0
208,371,0
208,372,0
208,373,0
209,374,0
209,375,0
209,376,0
210,376,20
211,376,20
213,369,20
217,362,20
223,350,20
233,336,20
237,330,20
242,321,20
245,313,20
247,310,20
249,304,20
252,299,20
253,296,20
257,290,20
261,284,20
263,280,20
270,274,20
272,272,20
277,267,20
282,261,20
286,259,20
291,254,20
304,245,20
307,243,20
311,242,20
314,241,20
317,240,20
322,238,20
324,236,20
329,234,20
334,230,20
336,230,20
338,227,20
340,226,20
341,226,20
342,225,20
345,223,20
345,222,20
346,222,20
346,221,20
346,220,20
346,219,20
346,217,20
346,216,20
347,214,20
347,212,20
347,210,20
348,207,20
350,204,20
350,205,20
350,205,0
350,206,0
350,207,0
350,208,0
350,209,0
349,211,0
349,215,0
348,217,0
348,221,0
347,223,0
347,225,0
347,226,0
347,228,0
347,230,0
347,234,0
347,235,0
347,237,0
347,239,0
347,241,0
347,244,0
347,245,0
347,250,0
348,252,0
349,255,0
350,259,0
351,261,0
352,264,0
352,268,0
353,272,0
353,275,0
355,282,0
356,286,0
357,290,0
357,294,0
357,295,0
357,298,0
357,300,0
357,301,0
357,302,0
357,304,0
357,305,0
357,307,0
357,309,0
357,314,0
357,319,0
357,321,0
357,325,0
357,329,0
357,331,0
357,335,0
357,339,0
357,340,0
357,343,0
357,347,0
357,349,0
357,352,0
357,354,0
357,357,0
358,360,0
358,361,0
358,364,0
359,366,0
359,367,0
359,368,0
358,368,20
357,368,20
355,368,20
349,369,20
341,370,20
337,370,20
334,370,20
326,370,20
322,370,20
312,370,20
306,370,20
302,370,20
288,370,20
274,373,20
269,375,20
261,376,20
254,376,20
251,376,20
243,376,20
237,377,20
233,378,20
228,379,20
226,379,20
223,379,20
221,379,20
219,379,20
216,378,20
211,378,20
208,378,20
205,378,20
202,378,20
201,379,20
197,380,20
196,381,20
194,381,20
191,382,20
190,382,20
187,383,20
185,384,20
183,385,20
